timestamp,roll_joint.position,roll_joint.velocity
2214869619456,0.0744999809375276,-0.496116763265984
2214890422720,0.0629457281365208,-0.549865169325695
2214910678560,0.0505742161505313,-0.595012764007089
2214932873312,0.0378271935744471,-0.621762630703551
2214950643392,0.0249291012999893,-0.63593287653974
2214970345504,0.0120086717293792,-0.642510811611424
2214991217984,-0.0005570718899945,-0.631789915945944
2215010090144,-0.0128216226206183,-0.618694762754537
2215028568736,-0.0250440339959688,-0.614087928392823
2215050330816,-0.0369754534103362,-0.601424183891319
2215069734048,-0.0484366792506824,-0.581919132250484
2215090961184,-0.0592163022995365,-0.551974861042823
2215109218464,-0.0692598317842819,-0.517449713491847
2215129642304,-0.0785532236913577,-0.482426612033377
2215148892928,-0.0869725161943989,-0.440802917828012
2215168800224,-0.0941415169834861,-0.385837609696588
2215188512064,-0.10012576478857,-0.327650850624517
2215208470016,-0.104981061156867,-0.270890343052974
2215229138688,-0.108499929194702,-0.20603920800575
2215250518016,-0.110331081309538,-0.129227137708991
2215268543104,-0.110452796093733,-0.0477769690282465
2215290475488,-0.109259429448079,0.0231968329383446
2215309671808,-0.106945163266746,0.0844445674208999
2215329896352,-0.103601190011124,0.139334070063292
2215349156064,-0.0993754399573864,0.186703181919793
2215370291360,-0.0944817566186897,0.224831116341304
2215393104672,-0.0888993548549633,0.260966257903564
2215409293632,-0.0826228043142969,0.296024457692591
2215436258048,-0.075851155482228,0.323847708345518
2215450191296,-0.0687656697604501,0.343751223761112
2215475486624,-0.0614777629898802,0.357491816409092
2215490393920,-0.0540087820711308,0.367718936261113
2215512190720,-0.046664699246317,0.367392494869233
2215530345792,-0.0395091807102484,0.360365151363597
2215548705696,-0.032493540549247,0.353642960865952
2215569766912,-0.025623209115223,0.346859854459487
2215590080608,-0.0191425522441373,0.330059024443194
2215609113632,-0.0135414251289963,0.298584178120936
2215629286976,-0.0084997793299264,0.268781517383348
2215649676160,-0.0038980929769333,0.242636175250618
2215669131936,0.0001132942277307,0.214490122945992
2215690028096,0.0036724422519606,0.190290409193636
2215709631616,0.0065599499568181,0.157765000436951
2215728857120,0.0086376418038803,0.121206964368008
2215751874432,0.0097044601840051,0.0762230585163393
2215770181728,0.0099384890408178,0.0325436630484788
2215790383616,0.0093974551217263,-0.0067661969021169
2215809916000,0.0083629730828256,-0.0362206886227818
2215830165792,0.0069562778711808,-0.0590144459371231
2215848137216,0.0051630987209287,-0.0795272959910931
2215868992160,0.0029588937183715,-0.0999816263960562
2215890790976,0.0004187442080913,-0.117805199996582
2215910502272,-0.0023561056383998,-0.131513731331937
2215929729440,-0.005263890119295,-0.140537513288676
2215950119776,-0.0082701136262851,-0.146810365572438
2215970403296,-0.0112243501449513,-0.147651016817508
2215990612640,-0.0140095589143618,-0.141750143639597
2216009672000,-0.0165258716374584,-0.130513066107356
2216029051328,-0.0186482029667914,-0.114018828610444
2216049904320,-0.02036793924071,-0.0954536696513401
2216075300608,-0.0217521172172787,-0.0782120185302217
2216093301856,-0.0228393111204115,-0.0623071819499376
2216109575104,-0.0236441267242119,-0.0474284697575673
2216132976128,-0.0241691855778778,-0.0333778920831809
2216153745376,-0.0244375198636493,-0.0200636281420742
2216168494912,-0.024458866764262,-0.0073942451885633
2216188509216,-0.0242871552917899,0.0031091393367045
2216210102432,-0.0240645108634701,0.0080978491707791
2216233202272,-0.0238615280541356,0.0094568982377707
2216250097888,-0.0236680951740226,0.0098950970619391
2216269974880,-0.023466235885773,0.0099298194225505
2216290110400,-0.0232501453304483,0.0102727164484452
2216312447040,-0.0230389233664914,0.0102530840878214
2216331888768,-0.0228602835139959,0.0095528985794274
2216351792480,-0.0227247119697541,0.0078989782584359
2216370323072,-0.0226374518321619,0.0058075119404688
2216390636864,-0.0225576818351357,0.0044502147178771
2216412225088,-0.0224973862035806,0.0040136525333098
2216430049984,-0.0224516963461289,0.0028440714727069
2216450288768,-0.0224913940911279,-0.0007139958893661
2216473386496,-0.0225674190178713,-0.0035324870736942
2216499792256,-0.0230239430853597,-0.0136351645307615
2216509979264,-0.0234561241960091,-0.0187650257529293
2216530058624,-0.023914520798639,-0.0213777754987293
2216550533984,-0.0242279831813197,-0.0171142814270879
2216575971776,-0.0241645042400242,-0.0032214677642059
2216588640576,-0.0238424281956927,0.0092291321332553
2216613518240,-0.0234965709550647,0.0141215906437901
2216628920032,-0.0232239298384678,0.0134218900927394
2216649782656,-0.0230445409719158,0.0103732061199576
2216669311712,-0.0230093373112563,0.0045611459671804
2216689957952,-0.0230786211114904,-0.0005094744216546
2216708846496,-0.0231756184318181,-0.0031420963209238
2216729306048,-0.0232452767390805,-0.0035446311223997
2216750198368,-0.0232909665965322,-0.0029549837040751
2216769043008,-0.0233250467361068,-0.0020948628480176
2216792085376,-0.0233370309610121,-0.0013006062211839
2216810219040,-0.023359875889738,-0.0012099144435073
2216832472704,-0.023368864058417,-0.000930603151928
2216853611520,-0.0233707365935584,-0.000809736860219
2216869800992,-0.0233681150443604,-0.0005643835516974
2216895465856,-0.0233729836357282,-0.00071660200935
2216910703456,-0.0233883384238882,-0.0009933367364622
2216930617344,-0.0234317812391701,-0.001751395284072
2216950861024,-0.0234774710966218,-0.0017772157881711
2216977001248,-0.0235235354611017,-0.0017450078180084
2216993998432,-0.0235669782763837,-0.0018212459650618
2217009594400,-0.0236115446127504,-0.0018389253300498
2217056140768,-0.0236239033446841,-0.0014868539791506
2217056800864,-0.0236486208085514,-0.001043136296528
2217068827008,-0.0236358875695894,-0.0001961853490501
2217090497824,-0.023603305458128,0.0011238825170751
