timestamp,ball_roll.position,roll_joint.position
13332924973792,0.0293500937264763,-0.0386333960245866
13332947184608,0.0278792066044812,-0.0376038762038108
13332965835776,0.0251923698332786,-0.0366406441270428
13332986438368,0.0227100642211023,-0.0364837256821883
13333005079168,0.0215877162357198,-0.0367282787716632
13333024549920,0.0194718267952957,-0.0372462219917916
13333044143168,0.0177164254528401,-0.037892246615596
13333063957760,0.0169388817938879,-0.0384049467373283
13333088087136,0.0156599731811902,-0.0392093878341003
13333107401248,0.0151293766490625,-0.0397887502068687
13333127144832,0.0143185765045029,-0.0402486448376117
13333146886016,0.014034312553088,-0.0405396367985949
13333165827264,0.0137266256830375,-0.0406441242594885
13333185877408,0.0137484492465772,-0.0405778365154807
13333206390784,0.0138742491020831,-0.0403651165234106
13333226425792,0.0143690771749636,-0.0401329221658694
13333246860704,0.015183222411614,-0.0399022258364412
13333267209504,0.0156870927898624,-0.0397662797851711
13333285295648,0.0162611816552156,-0.0397247095050306
13333307368160,0.0176164353984977,-0.039779013024133
13333326764608,0.0192055550728186,-0.0399052218926676
13333345292832,0.0210373711345238,-0.0400512796337016
13333363309056,0.0220324117387187,-0.040200333430962
13333382905312,0.0241611276549968,-0.0403235462432702
13333405247936,0.0252998008708297,-0.040443762999352
13333423169216,0.0277021796058841,-0.0405812070787354
13333444134624,0.028942337283079,-0.0407122845386377
13333462708864,0.0315351605390656,-0.0409032831230668
13333483620992,0.0342543393240512,-0.0411542028320227
13333505338304,0.0356204048061257,-0.0413759109927718
13333523397088,0.0384158761235512,-0.0418623956225236
13333548062496,0.0398385772693594,-0.0423589919420393
13333563443072,0.0427025785311738,-0.042965693327873
13333587218080,0.0455502985685171,-0.0436896154135622
13333607659712,0.0469886026019731,-0.0445547266489176
13333625853728,0.0498198448705026,-0.045545297738751
13333647407744,0.0526210054628738,-0.0466748109360809
13333669243616,0.0539863637697899,-0.0479088115943043
13333685528256,0.0553249976120705,-0.0488821553608362
13333707951008,0.05796148164627,-0.0505696840303218
13333732289600,0.0605217866236375,-0.0519051760932124
13333749089632,0.0617520459597743,-0.0528856354932819
13333768378688,0.0641501638229581,-0.0544038869859793
13333787132288,0.0652843641579024,-0.0552427827293542
13333807798400,0.0675064034872279,-0.0564415797269182
13333825029792,0.0695664728455156,-0.0572741088508122
13333843115392,0.0714763364709803,-0.0579894172748507
13333864987264,0.0723655966996705,-0.0586620318976638
13333883282720,0.0739813079653371,-0.0592485099039697
13333905127264,0.0747291589743655,-0.0598608288952277
13333927068800,0.0760629773954227,-0.0604922477449287
13333947933952,0.077176389921388,-0.0611652368747701
13333966483456,0.0776504899716705,-0.0619056372697042
13333985064192,0.0784445920560054,-0.0626475356927514
13334005360256,0.078750533372857,-0.0635860503056522
13334024430656,0.079205771127983,-0.0646915950531713
13334044964608,0.0793617725776907,-0.0660401948620522
13334069335680,0.0794852159269239,-0.0676378418447476
13334087200064,0.0794194169284298,-0.0694100091026272
13334105777568,0.0793033332030475,-0.0714143707180481
13334126483776,0.0789302669652045,-0.0735531803566259
13334142912160,0.0786798755863974,-0.0758346771729832
13334165607424,0.0780605706228162,-0.0782161673658945
13334186897120,0.0776942523462547,-0.0806126378399375
13334207918112,0.0768800829683425,-0.0828473212777582
13334227409376,0.0759549777482202,-0.084700382053749
13334247729888,0.074975660938622,-0.0860703287632426
13334267319616,0.0744741553934487,-0.0868549209875151
13334288518752,0.0734943673434768,-0.0872668787186368
13334306250784,0.0729752061561766,-0.0874061953331615
13334323956992,0.0719550133832942,-0.0873852229395772
13334348238720,0.0714211316280773,-0.0872578905499577
13334365916704,0.0703980483092572,-0.087057154782793
13334401708704,0.0693791461359601,-0.0868335740869025
13334409928608,0.0688706011699917,-0.0865837778990314
13334425610016,0.0679024144567021,-0.0862197570675312
13334447052672,0.0674194276491773,-0.0855767284999532
13334469329920,0.0664944911945102,-0.0845224912153101
13334485486400,0.0656700741652452,-0.0825072688960687
13334506762400,0.0650873454144925,-0.0778188154088763
13334526093728,0.0644215287374768,-0.0730475958684312
13334546242080,0.0641758176050439,-0.0675977695927203
13334566748352,0.0634583864658242,-0.0570336753386485
13334585992320,0.0625782939176203,-0.0488432066298938
13334610486272,0.062465195425622,-0.0327566317366224
13334626750912,0.0616712396201337,-0.0291845837007695
