timestamp,ball_roll.position,roll_joint.position
13308906837664,0.220544604942123,-0.367840054174732
13308925633152,0.229989320561203,-0.373085774120023
13308944259744,0.234482432092056,-0.376577303144793
13308964263776,0.243118880149127,-0.378068215624425
13308985707968,0.251195110480461,-0.37782815661929
13309006114304,0.255135862604462,-0.376118157528107
13309026223104,0.262453804654006,-0.373074164402146
13309045849280,0.265917279919932,-0.369037353144182
13309066162144,0.272394972784026,-0.364127191496241
13309085713984,0.278339386614381,-0.358714066909303
13309105981728,0.281086524350283,-0.352652296149362
13309126231488,0.286031000294143,-0.346469934126311
13309147885024,0.288242448183241,-0.340100318589114
13309165537888,0.292116140519403,-0.333508994891168
13309183816736,0.295280043851987,-0.326878722462279
13309206980320,0.296623771479984,-0.320663029313711
13309225985856,0.298561490595412,-0.314991494877251
13309244814176,0.299270400564139,-0.310580176590994
13309265240256,0.300107210270135,-0.304412420342047
13309285911168,0.300209648709988,-0.300243408103096
13309308333568,0.299887605062587,-0.296658252321253
13309324911744,0.298854572535332,-0.293888023832974
13309345743776,0.297945559790354,-0.291894897428402
13309365144192,0.29559203278391,-0.290577007195841
13309385939040,0.292465403022747,-0.289888288770812
13309403979456,0.290634355396292,-0.289801028633219
13309425798080,0.286435145619911,-0.290181153266936
13309445696288,0.284065501607963,-0.290851895354608
13309465987872,0.278846834640988,-0.291639109128078
13309486457632,0.272966087999969,-0.292416585718813
13309505187264,0.26979570853467,-0.293057367244222
13309525352576,0.263045829033561,-0.29344161145525
13309549317792,0.259465207905162,-0.293441985962278
13309563264352,0.251913507140489,-0.293051749638797
13309587268384,0.243833009247163,-0.292274647555091
13309608269216,0.239634896249617,-0.291237263086721
13309625599008,0.230942760890118,-0.289847842011756
13309644922240,0.226459964460989,-0.288129978272979
13309665967392,0.217241863470642,-0.286039854548079
13309684843200,0.207650644264635,-0.28348459309404
13309709689248,0.202758535053859,-0.2807585564351
13309726180096,0.19280836152618,-0.277734786688667
13309745547872,0.187766909554541,-0.274387442869789
13309765736992,0.177430361477119,-0.270731130752571
13309785212928,0.166990106784659,-0.266693195973522
13309805739328,0.161692090340156,-0.263158973147527
13309826164928,0.151074823293179,-0.256420093680434
13309847308384,0.145719505118326,-0.25024484729092
13309864055392,0.135034670915486,-0.243155054738317
13309887561120,0.12447596766013,-0.235386655450448
13309907679936,0.119212212359722,-0.227151994912355
13309926154432,0.108597224413438,-0.218125252009423
13309945231040,0.103487441901349,-0.208067116750574
13309972267552,0.093263668404028,-0.197550210382067
13309985642080,0.0831172424152735,-0.18568245716251
13310004511456,0.0783240421552451,-0.173836425350593
13310022711520,0.0688311303407442,-0.160828672736913
13310044034240,0.0641854377571326,-0.146927346353728
13310063547680,0.0551592224064514,-0.132208471127781
13310084827328,0.0465776362572407,-0.11695517437246
13310110373408,0.042419021986562,-0.101330366645073
13310127159168,0.0343073470026264,-0.0896734608824437
13310148542080,0.0305173653177576,-0.0744235346903774
13310165862176,0.0228701902211103,-0.0564367111355504
13310183652608,0.0159060662904723,-0.0424526186991124
13310205215648,0.0123455810266049,-0.0287299321684226
13310225130336,0.0058049640631318,-0.0157397813850726
13310245863264,0.0025916858672997,-0.0027059069061696
13310265175744,-0.0035040913279046,0.0093652036297507
13310284591936,-0.0093120878049336,0.0210019796396091
13310303854176,-0.0121977981937868,0.0315585369397365
13310325060320,-0.0174824742819708,0.042022965510904
13310344865312,-0.0201028889730282,0.0512349957660832
13310363016480,-0.0250452600223447,0.0594069731903159
13310386750048,-0.0297352767497962,0.0666729244863522
13310403010912,-0.0320128396253651,0.0729552798859571
13310427280224,-0.0362229838741932,0.0778690929774245
13310444879968,-0.0383448188650923,0.0816917798419621
13310465117248,-0.0422164750322672,0.084001692379091
13310484454496,-0.0458940694523138,0.0850960019157614
13310505254112,-0.0475613181453901,0.0848549130162981
13310525310400,-0.0508383166708461,0.0835403933469918
13310551834688,-0.052278077222694,0.0819191992348926
13310566811168,-0.0549783857019849,0.0794251696799794
13310586775104,-0.0561677950018327,0.0763873091066071
13310608505952,-0.0582532011263781,0.0722157221318367
13310628742400,-0.0599136702729941,0.0695073341166047
13310646443328,-0.0605611112094747,0.0651322493853359
13310666592320,-0.0615295595659137,0.0615585160678557
13310685927968,-0.0620104319746728,0.0580770987328496
13310712201024,-0.0621115835035262,0.0547089229605234
13310740510720,-0.0617928109573232,0.0514712160741786
13310751918752,-0.0615028262725242,0.0491096215671453
13310768098688,-0.0604707732807535,0.0454290133064662
13310787914688,-0.0589676747700894,0.0427365418399366
13310808652256,-0.0580485599104303,0.0402822100300224
13310826679392,-0.0557873139888379,0.0381863750729411
13310848102656,-0.0545102877773012,0.0363734801757347
13310874965632,-0.0515314929320964,0.0348945051076295
13310890361216,-0.0499141634868732,0.0336314801547134
13310908200576,-0.0463650881573011,0.0326829942921844
13310927535648,-0.0424657842209935,0.0319809808676503
13310946041600,-0.0403705187558767,0.0315987496318994
13310965972160,-0.0359747333839076,0.0313842039180664
13310986109504,-0.0313204744831227,0.0313925835128244
13311004724288,-0.028905081872936,0.0314687488797034
13311026841152,-0.0239212759322258,0.0315082593711882
13311046773536,-0.0187996647724021,0.0314441250425932
13311066862720,-0.0162029184108534,0.0313332241488401
13311087475648,-0.0109344770667136,0.0311826723234665
13311109153248,-0.0082910118817012,0.0310546377331691
13311127562016,-0.0029990351489063,0.0307629903848864
13311148205728,-0.000358394546401,0.0305151603589139
13311164429728,0.0048811980447551,0.0299291972997719
13311185793984,0.0100216736564143,0.0292401043677139
13311205627776,0.0125350565098637,0.028246256341383
13311226499360,0.0174254386575206,0.0268157799334416
13311246116480,0.0198048164864571,0.0249439938060362
13311265712928,0.0243492139470175,0.0225467275045581
13311285617184,0.02864589824556,0.0194822769321771
13311309208512,0.0307224835509984,0.0160564738908724
13311328045632,0.0345994015705141,0.0118735112651176
13311345641792,0.0381516165127518,0.0071983527774295
13311364285440,0.0397561920711398,0.0020943837423466
13311399380736,0.0429307324477972,-0.0018367229068815
13311407855648,0.0442934251267203,-0.0088125248827482
13311447543712,0.0469994141077753,-0.0149555636678284
13311448267136,0.0481443083876444,-0.0212210662511601
13311467788928,0.0502683812996684,-0.0276150247451961
13311487721408,0.0520684040030468,-0.0336561976185807
13311507141824,0.0530781841612141,-0.0399168316105447
13311523917184,0.0543863568722771,-0.0462092986999134
13311546014464,0.0551441838922765,-0.0526395843756938
13311563269024,0.0561673623197361,-0.0588084641457261
13311586402848,0.0569295255557364,-0.064627179844305
13311606616032,0.0575003344770017,-0.0703436551241601
13311627230656,0.0579943775451901,-0.0760399070244874
13311646622816,0.0583484497399154,-0.0811298320460093
13311664068128,0.0586818931296669,-0.085974829471028
13311685441472,0.058840775617926,-0.09004272481234
13311707501760,0.0590129277123713,-0.0938166321364424
13311739710688,0.0591254227680478,-0.0966920970996714
13311746911744,0.0592214214154773,-0.098634665055424
13311766495808,0.0592296835995553,-0.100599703432874
13311788849088,0.0592927367430914,-0.101286174815734
13311806736224,0.0592527565730458,-0.101597764663273
13311826203936,0.0592597813334979,-0.10114461115904
13311846926848,0.0592042502137066,-0.1004120754117
13311865365792,0.0591172221661221,-0.099632351778795
13311885689184,0.05897784924924,-0.0980803946535513
13311910812448,0.0588813233734883,-0.0966471562562763
13311925751360,0.0587045922584589,-0.0952573606742833
13311944929344,0.0586003291115001,-0.094000515087334
13311963013696,0.058343740689843,-0.092902834987409
13311984832640,0.0580502015392423,-0.0919590772761121
13312005591456,0.0578888299482187,-0.0911677439253303
13312026803520,0.0575187366088748,-0.0904558060645465
13312053019744,0.0573314031793387,-0.0898906749588533
13312068514816,0.0569152710130253,-0.0894903269456087
13312084732960,0.0564747607665279,-0.0892821010378781
13312105083584,0.0562423879094596,-0.089292212727642
13312124875488,0.0557543990424845,-0.0894158000469785
13312145557984,0.0554871155246863,-0.0895289011695228
13312164749440,0.054961103532411,-0.0895401363803716
13312184483616,0.0544477277538975,-0.0894951955369765
13312202850880,0.0541882389548046,-0.0894165490610351
13312228367648,0.0536820588974112,-0.0894225411734878
13312249400032,0.0534211873300551,-0.0894532507498077
13312265204928,0.0528960341734001,-0.089475346664477
13312289365120,0.0524018986135529,-0.089451003707638
13312307643680,0.052171446277931,-0.0894206686383463
13312326950208,0.0517258619825834,-0.0894150510329219
13312350412320,0.0515103287282288,-0.0894397684967892
13312368923552,0.0510835141565736,-0.0894498801865531
13312389291168,0.0507162380497624,-0.0894390194827326
13312404410720,0.0505325549853168,-0.0894131784977805
13312428473568,0.0505325549853168,-0.0894101824415541
13312447331136,0.0500524343627046,-0.0894262862437707
13312467329056,0.0497688646960055,-0.0894289077929687
13312489858272,0.0495354109799663,-0.0894289077929687
13312510314144,0.0494358616048911,-0.0893993217377336
13312531596704,0.0492903555140083,-0.0894094334274975
13312549801312,0.0492601556502083,-0.0894146765258936
13312569311264,0.049271565702261,-0.0894221666664595
13312587452704,0.0492926828987524,-0.0894109314556107
13312606339648,0.0494330718901094,-0.0894090589204692
13312626502080,0.0495592520501778,-0.0894191706102331
13312646676032,0.0496017462148782,-0.0894184215961766
13312679845856,0.0496251381062886,-0.0894180470891483
13312689814560,0.0495862442106877,-0.0894060628642429
13312703105152,0.0495669614762187,-0.0894015687799034
13312724636640,0.0495373669286852,-0.0894232901875444
13312744554528,0.049519909931363,-0.0894229156805161
13312763147744,0.0495166043965261,-0.0894090589204693
13312788025600,0.0495150038629157,-0.0894041903291014
13312803019584,0.0495429778677194,-0.0894101824415541
13312825000800,0.0497982530036033,-0.0894158000469785
13312845338144,0.0499014123447224,-0.0894259117367424
13312862989216,0.0501679406711147,-0.0894187961032048
13312883209984,0.0503324655474494,-0.0894154255399502
13312903068928,0.0507265442312596,-0.0894187961032048
13312924781056,0.0512126373502011,-0.0894311548351385
13312944780384,0.0515001498481167,-0.0894251627226858
13312983148128,0.052100225206454,-0.0894270352578273
13312987561024,0.0527500457187879,-0.0894277842718839
13313005271232,0.0530848661048634,-0.0894378959616478
13313035323296,0.0537851843500721,-0.0894468841303268
13313045738048,0.0541416712711199,-0.0894525017357512
13313065966336,0.0548579917971757,-0.0894562468060341
13313086392256,0.0555842759887145,-0.0894472586373551
13313113032736,0.0559657410001214,-0.0894633624395716
13313125376576,0.0566946004624501,-0.0894686055379677
13313142957888,0.0570701400439142,-0.0894892034245238
13313165116352,0.0578625052431808,-0.0894974425791463
13313185607680,0.0586583697644684,-0.0894944465229199
13313207339072,0.0590710612017116,-0.0895045582126838
